,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0
3,1,6,False,00:45,44952,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,21,0,0
4,1,6,False,01:00,44793,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,159,0,0,8,0,0
5,1,6,False,01:15,44793,0,0,0,0,0,89,0,0,44,0,0,0,0,0,0,0,0,70,0,0,4,0,0
6,1,6,False,01:30,44793,0,0,0,0,0,128,0,0,45,0,0,0,0,0,0,0,0,31,0,0,3,0,0
7,1,6,False,01:45,44793,0,0,0,0,0,0,0,0,46,0,0,158,0,0,0,0,0,1,0,0,2,0,0
8,1,6,False,02:00,44549,0,0,0,0,0,0,0,0,46,0,0,74,0,0,156,0,0,173,0,0,2,0,0
9,1,6,False,02:15,44538,0,0,125,0,0,92,0,0,46,0,0,26,0,0,90,0,0,81,0,0,2,0,0
10,1,6,False,02:30,44548,0,0,214,0,0,141,0,0,47,0,0,16,0,0,1,0,0,32,0,0,1,0,0
11,1,6,False,02:45,44561,0,0,215,0,0,160,0,0,47,0,0,3,0,0,0,0,0,13,0,0,1,0,0
12,1,6,False,03:00,44561,0,0,215,0,0,167,0,0,48,0,0,3,0,0,0,0,0,6,0,0,0,0,0
13,1,6,False,03:15,44561,0,0,215,0,0,171,0,0,48,0,0,3,0,0,0,0,0,2,0,0,0,0,0
