,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0
3,1,6,False,00:45,44879,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,69,0,0
4,1,6,False,01:00,44098,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,781,0,0,28,0,0
5,1,6,False,01:15,44098,0,0,0,0,0,478,0,0,102,0,0,0,0,0,0,0,0,303,0,0,19,0,0
6,1,6,False,01:30,44098,0,0,0,0,0,670,0,0,114,0,0,0,0,0,0,0,0,111,0,0,7,0,0
7,1,6,False,01:45,44098,0,0,0,0,0,0,0,0,118,0,0,722,0,0,0,0,0,59,0,0,3,0,0
8,1,6,False,02:00,43967,0,0,0,0,0,30,0,0,121,0,0,280,0,0,448,0,0,154,0,0,0,0,0
9,1,6,False,02:15,44114,0,0,394,0,0,117,0,0,121,0,0,111,0,0,76,0,0,67,0,0,0,0,0
10,1,6,False,02:30,44179,0,0,469,0,0,152,0,0,121,0,0,46,0,0,1,0,0,32,0,0,0,0,0
11,1,6,False,02:45,44205,0,0,470,0,0,171,0,0,121,0,0,20,0,0,0,0,0,13,0,0,0,0,0
12,1,6,False,03:00,44215,0,0,470,0,0,178,0,0,121,0,0,10,0,0,0,0,0,6,0,0,0,0,0
13,1,6,False,03:15,44223,0,0,470,0,0,183,0,0,121,0,0,2,0,0,0,0,0,1,0,0,0,0,0
