,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0
3,1,6,False,00:45,44798,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,98,0,0
4,1,6,False,01:00,44720,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,78,0,0,33,0,0
5,1,6,False,01:15,44720,0,0,0,0,0,48,0,0,190,0,0,0,0,0,0,0,0,30,0,0,12,0,0
6,1,6,False,01:30,44720,0,0,0,0,0,64,0,0,197,0,0,0,0,0,0,0,0,14,0,0,5,0,0
7,1,6,False,01:45,44720,0,0,0,0,0,0,0,0,199,0,0,78,0,0,0,0,0,0,0,0,3,0,0
8,1,6,False,02:00,44772,0,0,0,0,0,0,0,0,200,0,0,26,0,0,0,0,0,0,0,0,2,0,0
9,1,6,False,02:15,44744,0,0,0,0,0,0,0,0,201,0,0,8,0,0,46,0,0,0,0,0,1,0,0
10,1,6,False,02:30,44747,0,0,37,0,0,0,0,0,201,0,0,5,0,0,9,0,0,0,0,0,1,0,0
11,1,6,False,02:45,44750,0,0,44,0,0,0,0,0,201,0,0,2,0,0,2,0,0,0,0,0,1,0,0
12,1,6,False,03:00,44750,0,0,46,0,0,0,0,0,201,0,0,2,0,0,0,0,0,0,0,0,1,0,0
13,1,6,False,03:15,44750,0,0,46,0,0,0,0,0,202,0,0,2,0,0,0,0,0,0,0,0,0,0,0
