,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0
3,1,6,False,00:45,44947,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,31,0,0
4,1,6,False,01:00,44004,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,943,0,0,3,0,0
5,1,6,False,01:15,44004,0,0,0,0,0,518,0,0,53,0,0,0,0,0,0,0,0,425,0,0,0,0,0
6,1,6,False,01:30,44004,0,0,0,0,0,745,0,0,53,0,0,0,0,0,0,0,0,198,0,0,0,0,0
7,1,6,False,01:45,44004,0,0,0,0,0,0,0,0,53,0,0,853,0,0,0,0,0,90,0,0,0,0,0
8,1,6,False,02:00,44125,0,0,0,0,0,55,0,0,53,0,0,300,0,0,387,0,0,80,0,0,0,0,0
9,1,6,False,02:15,44147,0,0,351,0,0,107,0,0,53,0,0,137,0,0,177,0,0,28,0,0,0,0,0
10,1,6,False,02:30,44233,0,0,483,0,0,130,0,0,53,0,0,51,0,0,45,0,0,5,0,0,0,0,0
11,1,6,False,02:45,44260,0,0,522,0,0,132,0,0,53,0,0,24,0,0,6,0,0,3,0,0,0,0,0
12,1,6,False,03:00,44279,0,0,528,0,0,135,0,0,53,0,0,5,0,0,0,0,0,0,0,0,0,0,0
13,1,6,False,03:15,44281,0,0,528,0,0,135,0,0,53,0,0,3,0,0,0,0,0,0,0,0,0,0,0
