,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0
3,1,6,False,00:45,44615,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,201,0,0
4,1,6,False,01:00,44615,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,102,0,0
5,1,6,False,01:15,44615,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,42,0,0
6,1,6,False,01:30,44615,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,23,0,0
7,1,6,False,01:45,44615,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,9,0,0
8,1,6,False,02:00,44155,0,0,0,0,0,0,0,0,379,0,0,0,0,0,337,0,0,123,0,0,6,0,0
9,1,6,False,02:15,44128,0,0,308,0,0,57,0,0,383,0,0,0,0,0,56,0,0,66,0,0,2,0,0
10,1,6,False,02:30,44128,0,0,348,0,0,108,0,0,384,0,0,0,0,0,16,0,0,15,0,0,1,0,0
11,1,6,False,02:45,44128,0,0,364,0,0,119,0,0,385,0,0,0,0,0,0,0,0,4,0,0,0,0,0
12,1,6,False,03:00,44128,0,0,364,0,0,120,0,0,385,0,0,0,0,0,0,0,0,3,0,0,0,0,0
13,1,6,False,03:15,44128,0,0,364,0,0,123,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
