,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0
3,1,6,False,00:45,44545,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,228,0,0
4,1,6,False,01:00,44271,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,274,0,0,114,0,0
5,1,6,False,01:15,44271,0,0,0,0,0,138,0,0,412,0,0,0,0,0,0,0,0,136,0,0,43,0,0
6,1,6,False,01:30,44271,0,0,0,0,0,220,0,0,438,0,0,0,0,0,0,0,0,54,0,0,17,0,0
7,1,6,False,01:45,44271,0,0,0,0,0,0,0,0,447,0,0,243,0,0,0,0,0,31,0,0,8,0,0
8,1,6,False,02:00,44420,0,0,0,0,0,24,0,0,449,0,0,94,0,0,0,0,0,7,0,0,6,0,0
9,1,6,False,02:15,44313,0,0,0,0,0,31,0,0,451,0,0,24,0,0,177,0,0,0,0,0,4,0,0
10,1,6,False,02:30,44325,0,0,158,0,0,31,0,0,453,0,0,12,0,0,19,0,0,0,0,0,2,0,0
11,1,6,False,02:45,44333,0,0,177,0,0,31,0,0,454,0,0,4,0,0,0,0,0,0,0,0,1,0,0
12,1,6,False,03:00,44337,0,0,177,0,0,31,0,0,454,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,1,6,False,03:15,44337,0,0,177,0,0,31,0,0,454,0,0,0,0,0,0,0,0,0,0,0,1,0,0
