,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0
3,1,6,False,00:45,44659,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,180,0,0
4,1,6,False,01:00,43995,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,664,0,0,87,0,0
5,1,6,False,01:15,43995,0,0,0,0,0,382,0,0,302,0,0,0,0,0,0,0,0,282,0,0,39,0,0
6,1,6,False,01:30,43995,0,0,0,0,0,537,0,0,327,0,0,0,0,0,0,0,0,127,0,0,14,0,0
7,1,6,False,01:45,43995,0,0,0,0,0,0,0,0,332,0,0,603,0,0,0,0,0,61,0,0,9,0,0
8,1,6,False,02:00,43294,0,0,0,0,0,33,0,0,339,0,0,180,0,0,457,0,0,695,0,0,2,0,0
9,1,6,False,02:15,43114,0,0,405,0,0,425,0,0,341,0,0,77,0,0,335,0,0,303,0,0,0,0,0
10,1,6,False,02:30,43161,0,0,676,0,0,595,0,0,341,0,0,30,0,0,64,0,0,133,0,0,0,0,0
11,1,6,False,02:45,43191,0,0,726,0,0,668,0,0,341,0,0,0,0,0,14,0,0,60,0,0,0,0,0
12,1,6,False,03:00,43191,0,0,734,0,0,708,0,0,341,0,0,0,0,0,6,0,0,20,0,0,0,0,0
13,1,6,False,03:15,43191,0,0,740,0,0,717,0,0,341,0,0,0,0,0,0,0,0,11,0,0,0,0,0
