,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
3,1,6,False,00:45,44990,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
4,1,6,False,01:00,44269,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,721,0,0,1,0,0
5,1,6,False,01:15,44269,0,0,0,0,0,381,0,0,9,0,0,0,0,0,0,0,0,340,0,0,1,0,0
6,1,6,False,01:30,44269,0,0,0,0,0,579,0,0,9,0,0,0,0,0,0,0,0,142,0,0,1,0,0
7,1,6,False,01:45,44269,0,0,0,0,0,0,0,0,10,0,0,654,0,0,0,0,0,67,0,0,0,0,0
8,1,6,False,02:00,44259,0,0,0,0,0,42,0,0,10,0,0,242,0,0,66,0,0,381,0,0,0,0,0
9,1,6,False,02:15,44388,0,0,49,0,0,288,0,0,10,0,0,113,0,0,17,0,0,135,0,0,0,0,0
10,1,6,False,02:30,44489,0,0,66,0,0,361,0,0,10,0,0,12,0,0,0,0,0,62,0,0,0,0,0
11,1,6,False,02:45,44501,0,0,66,0,0,393,0,0,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0
12,1,6,False,03:00,44501,0,0,66,0,0,410,0,0,10,0,0,0,0,0,0,0,0,13,0,0,0,0,0
13,1,6,False,03:15,44501,0,0,66,0,0,423,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
