,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0
3,1,6,False,00:45,44442,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,257,0,0
4,1,6,False,01:00,44074,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,368,0,0,130,0,0
5,1,6,False,01:15,44074,0,0,0,0,0,198,0,0,502,0,0,0,0,0,0,0,0,170,0,0,56,0,0
6,1,6,False,01:30,44074,0,0,0,0,0,283,0,0,531,0,0,0,0,0,0,0,0,85,0,0,27,0,0
7,1,6,False,01:45,44074,0,0,0,0,0,0,0,0,547,0,0,322,0,0,0,0,0,46,0,0,11,0,0
8,1,6,False,02:00,44048,0,0,0,0,0,27,0,0,551,0,0,105,0,0,0,0,0,262,0,0,7,0,0
9,1,6,False,02:15,43679,0,0,0,0,0,181,0,0,557,0,0,42,0,0,432,0,0,108,0,0,1,0,0
10,1,6,False,02:30,43702,0,0,389,0,0,237,0,0,557,0,0,19,0,0,43,0,0,52,0,0,1,0,0
11,1,6,False,02:45,43712,0,0,425,0,0,260,0,0,557,0,0,9,0,0,7,0,0,29,0,0,1,0,0
12,1,6,False,03:00,43720,0,0,432,0,0,280,0,0,558,0,0,1,0,0,0,0,0,9,0,0,0,0,0
13,1,6,False,03:15,43720,0,0,432,0,0,283,0,0,558,0,0,1,0,0,0,0,0,6,0,0,0,0,0
