,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,0
3,1,6,False,00:45,44466,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,249,0,0
4,1,6,False,01:00,43539,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,927,0,0,127,0,0
5,1,6,False,01:15,43539,0,0,0,0,0,508,0,0,498,0,0,0,0,0,0,0,0,419,0,0,36,0,0
6,1,6,False,01:30,43539,0,0,0,0,0,738,0,0,516,0,0,0,0,0,0,0,0,189,0,0,18,0,0
7,1,6,False,01:45,43539,0,0,0,0,0,0,0,0,523,0,0,840,0,0,0,0,0,87,0,0,11,0,0
8,1,6,False,02:00,43987,0,0,0,0,0,54,0,0,529,0,0,308,0,0,11,0,0,106,0,0,5,0,0
9,1,6,False,02:15,44008,0,0,9,0,0,110,0,0,531,0,0,132,0,0,157,0,0,50,0,0,3,0,0
10,1,6,False,02:30,44106,0,0,156,0,0,134,0,0,532,0,0,34,0,0,10,0,0,26,0,0,2,0,0
11,1,6,False,02:45,44140,0,0,162,0,0,145,0,0,534,0,0,0,0,0,4,0,0,15,0,0,0,0,0
12,1,6,False,03:00,44140,0,0,165,0,0,150,0,0,534,0,0,0,0,0,1,0,0,10,0,0,0,0,0
13,1,6,False,03:15,44140,0,0,166,0,0,155,0,0,534,0,0,0,0,0,0,0,0,5,0,0,0,0,0
