,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0
3,1,6,False,00:45,44341,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,264,0,0
4,1,6,False,01:00,43725,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,616,0,0,111,0,0
5,1,6,False,01:15,43725,0,0,0,0,0,349,0,0,615,0,0,0,0,0,0,0,0,267,0,0,44,0,0
6,1,6,False,01:30,43725,0,0,0,0,0,505,0,0,639,0,0,0,0,0,0,0,0,111,0,0,20,0,0
7,1,6,False,01:45,43725,0,0,0,0,0,0,0,0,650,0,0,591,0,0,0,0,0,25,0,0,9,0,0
8,1,6,False,02:00,43044,0,0,0,0,0,14,0,0,653,0,0,252,0,0,396,0,0,635,0,0,6,0,0
9,1,6,False,02:15,43203,0,0,362,0,0,378,0,0,657,0,0,93,0,0,34,0,0,271,0,0,2,0,0
10,1,6,False,02:30,43265,0,0,387,0,0,530,0,0,658,0,0,31,0,0,9,0,0,119,0,0,1,0,0
11,1,6,False,02:45,43288,0,0,396,0,0,593,0,0,658,0,0,8,0,0,0,0,0,56,0,0,1,0,0
12,1,6,False,03:00,43294,0,0,396,0,0,622,0,0,658,0,0,2,0,0,0,0,0,27,0,0,1,0,0
13,1,6,False,03:15,43295,0,0,396,0,0,637,0,0,659,0,0,1,0,0,0,0,0,12,0,0,0,0,0
