,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0
3,1,6,False,00:45,44769,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,98,0,0
4,1,6,False,01:00,43817,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,952,0,0,40,0,0
5,1,6,False,01:15,43817,0,0,0,0,0,516,0,0,220,0,0,0,0,0,0,0,0,436,0,0,11,0,0
6,1,6,False,01:30,43817,0,0,0,0,0,756,0,0,223,0,0,0,0,0,0,0,0,196,0,0,8,0,0
7,1,6,False,01:45,43817,0,0,0,0,0,0,0,0,227,0,0,867,0,0,0,0,0,85,0,0,4,0,0
8,1,6,False,02:00,44100,0,0,0,0,0,41,0,0,228,0,0,355,0,0,31,0,0,242,0,0,3,0,0
9,1,6,False,02:15,44233,0,0,31,0,0,176,0,0,229,0,0,128,0,0,94,0,0,107,0,0,2,0,0
10,1,6,False,02:30,44304,0,0,125,0,0,233,0,0,229,0,0,57,0,0,0,0,0,50,0,0,2,0,0
11,1,6,False,02:45,44342,0,0,125,0,0,255,0,0,230,0,0,19,0,0,0,0,0,28,0,0,1,0,0
12,1,6,False,03:00,44357,0,0,125,0,0,272,0,0,230,0,0,4,0,0,0,0,0,11,0,0,1,0,0
13,1,6,False,03:15,44358,0,0,125,0,0,280,0,0,230,0,0,3,0,0,0,0,0,3,0,0,1,0,0
