,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,6,False,00:45,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,6,False,01:00,43917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,0,0,0,0,0
5,1,6,False,01:15,43917,0,0,0,0,0,634,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0
6,1,6,False,01:30,43917,0,0,0,0,0,879,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0
7,1,6,False,01:45,43917,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,78,0,0,0,0,0
8,1,6,False,02:00,44281,0,0,0,0,0,42,0,0,0,0,0,401,0,0,240,0,0,36,0,0,0,0,0
9,1,6,False,02:15,44514,0,0,201,0,0,60,0,0,0,0,0,168,0,0,39,0,0,18,0,0,0,0,0
10,1,6,False,02:30,44641,0,0,240,0,0,68,0,0,0,0,0,41,0,0,0,0,0,10,0,0,0,0,0
11,1,6,False,02:45,44682,0,0,240,0,0,73,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
12,1,6,False,03:00,44682,0,0,240,0,0,76,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
13,1,6,False,03:15,44682,0,0,240,0,0,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
