,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0
3,1,6,False,00:45,44747,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,125,0,0
4,1,6,False,01:00,44450,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,297,0,0,66,0,0
5,1,6,False,01:15,44450,0,0,0,0,0,154,0,0,218,0,0,0,0,0,0,0,0,143,0,0,35,0,0
6,1,6,False,01:30,44450,0,0,0,0,0,230,0,0,243,0,0,0,0,0,0,0,0,67,0,0,10,0,0
7,1,6,False,01:45,44450,0,0,0,0,0,0,0,0,253,0,0,262,0,0,0,0,0,35,0,0,0,0,0
8,1,6,False,02:00,44438,0,0,0,0,0,18,0,0,253,0,0,114,0,0,0,0,0,177,0,0,0,0,0
9,1,6,False,02:15,44433,0,0,0,0,0,132,0,0,253,0,0,48,0,0,71,0,0,63,0,0,0,0,0
10,1,6,False,02:30,44466,0,0,71,0,0,172,0,0,253,0,0,15,0,0,0,0,0,23,0,0,0,0,0
11,1,6,False,02:45,44479,0,0,71,0,0,184,0,0,253,0,0,2,0,0,0,0,0,11,0,0,0,0,0
12,1,6,False,03:00,44479,0,0,71,0,0,190,0,0,253,0,0,2,0,0,0,0,0,5,0,0,0,0,0
13,1,6,False,03:15,44481,0,0,71,0,0,191,0,0,253,0,0,0,0,0,0,0,0,4,0,0,0,0,0
