,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,0
3,1,6,False,00:45,44264,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,332,0,0
4,1,6,False,01:00,43281,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,983,0,0,163,0,0
5,1,6,False,01:15,43281,0,0,0,0,0,558,0,0,669,0,0,0,0,0,0,0,0,425,0,0,67,0,0
6,1,6,False,01:30,43281,0,0,0,0,0,791,0,0,701,0,0,0,0,0,0,0,0,192,0,0,35,0,0
7,1,6,False,01:45,43281,0,0,0,0,0,0,0,0,714,0,0,897,0,0,0,0,0,86,0,0,22,0,0
8,1,6,False,02:00,43817,0,0,0,0,0,48,0,0,725,0,0,361,0,0,0,0,0,38,0,0,11,0,0
9,1,6,False,02:15,43640,0,0,0,0,0,65,0,0,731,0,0,142,0,0,396,0,0,21,0,0,5,0,0
10,1,6,False,02:30,43746,0,0,333,0,0,77,0,0,732,0,0,36,0,0,63,0,0,9,0,0,4,0,0
11,1,6,False,02:45,43770,0,0,393,0,0,83,0,0,733,0,0,12,0,0,3,0,0,3,0,0,3,0,0
12,1,6,False,03:00,43781,0,0,393,0,0,84,0,0,734,0,0,1,0,0,3,0,0,2,0,0,2,0,0
13,1,6,False,03:15,43782,0,0,396,0,0,84,0,0,735,0,0,0,0,0,0,0,0,2,0,0,1,0,0
