,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,6,False,00:45,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,6,False,01:00,44922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0
5,1,6,False,01:15,44922,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
6,1,6,False,01:30,44922,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
7,1,6,False,01:45,44922,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,9,0,0,0,0,0
8,1,6,False,02:00,44142,0,0,0,0,0,4,0,0,0,0,0,24,0,0,370,0,0,460,0,0,0,0,0
9,1,6,False,02:15,43737,0,0,365,0,0,258,0,0,0,0,0,3,0,0,431,0,0,206,0,0,0,0,0
10,1,6,False,02:30,43740,0,0,796,0,0,372,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0
11,1,6,False,02:45,43740,0,0,796,0,0,420,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
12,1,6,False,03:00,43740,0,0,796,0,0,447,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
13,1,6,False,03:15,43740,0,0,796,0,0,463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
