,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0
3,1,6,False,00:45,44685,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,139,0,0
4,1,6,False,01:00,44362,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,323,0,0,68,0,0
5,1,6,False,01:15,44362,0,0,0,0,0,200,0,0,286,0,0,0,0,0,0,0,0,123,0,0,29,0,0
6,1,6,False,01:30,44362,0,0,0,0,0,258,0,0,300,0,0,0,0,0,0,0,0,65,0,0,15,0,0
7,1,6,False,01:45,44362,0,0,0,0,0,0,0,0,315,0,0,285,0,0,0,0,0,38,0,0,0,0,0
8,1,6,False,02:00,44328,0,0,0,0,0,19,0,0,315,0,0,112,0,0,207,0,0,19,0,0,0,0,0
9,1,6,False,02:15,44239,0,0,178,0,0,37,0,0,315,0,0,38,0,0,192,0,0,1,0,0,0,0,0
10,1,6,False,02:30,44277,0,0,355,0,0,37,0,0,315,0,0,0,0,0,15,0,0,1,0,0,0,0,0
11,1,6,False,02:45,44277,0,0,367,0,0,38,0,0,315,0,0,0,0,0,3,0,0,0,0,0,0,0,0
12,1,6,False,03:00,44277,0,0,367,0,0,38,0,0,315,0,0,0,0,0,3,0,0,0,0,0,0,0,0
13,1,6,False,03:15,44277,0,0,370,0,0,38,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
