,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0
3,1,6,False,00:45,44435,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,266,0,0
4,1,6,False,01:00,44335,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,100,0,0,128,0,0
5,1,6,False,01:15,44335,0,0,0,0,0,42,0,0,501,0,0,0,0,0,0,0,0,58,0,0,64,0,0
6,1,6,False,01:30,44335,0,0,0,0,0,74,0,0,538,0,0,0,0,0,0,0,0,26,0,0,27,0,0
7,1,6,False,01:45,44335,0,0,0,0,0,0,0,0,560,0,0,87,0,0,0,0,0,13,0,0,5,0,0
8,1,6,False,02:00,43909,0,0,0,0,0,10,0,0,561,0,0,13,0,0,87,0,0,416,0,0,4,0,0
9,1,6,False,02:15,43919,0,0,84,0,0,237,0,0,561,0,0,3,0,0,3,0,0,189,0,0,4,0,0
10,1,6,False,02:30,43920,0,0,87,0,0,338,0,0,562,0,0,2,0,0,0,0,0,88,0,0,3,0,0
11,1,6,False,02:45,43921,0,0,87,0,0,381,0,0,563,0,0,1,0,0,0,0,0,45,0,0,2,0,0
12,1,6,False,03:00,43922,0,0,87,0,0,405,0,0,564,0,0,0,0,0,0,0,0,21,0,0,1,0,0
13,1,6,False,03:15,43922,0,0,87,0,0,415,0,0,564,0,0,0,0,0,0,0,0,11,0,0,1,0,0
