,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,6,False,00:45,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,6,False,01:00,44388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,0,0,0,0
5,1,6,False,01:15,44388,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0
6,1,6,False,01:30,44388,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0
7,1,6,False,01:45,44388,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,52,0,0,0,0,0
8,1,6,False,02:00,44311,0,0,0,0,0,30,0,0,0,0,0,219,0,0,294,0,0,146,0,0,0,0,0
9,1,6,False,02:15,44461,0,0,282,0,0,110,0,0,0,0,0,69,0,0,12,0,0,66,0,0,0,0,0
10,1,6,False,02:30,44497,0,0,294,0,0,136,0,0,0,0,0,33,0,0,0,0,0,40,0,0,0,0,0
11,1,6,False,02:45,44519,0,0,294,0,0,154,0,0,0,0,0,11,0,0,0,0,0,22,0,0,0,0,0
12,1,6,False,03:00,44524,0,0,294,0,0,165,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0
13,1,6,False,03:15,44524,0,0,294,0,0,169,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0
