,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0
3,1,6,False,00:45,44594,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,193,0,0
4,1,6,False,01:00,44044,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,550,0,0,92,0,0
5,1,6,False,01:15,44044,0,0,0,0,0,288,0,0,363,0,0,0,0,0,0,0,0,262,0,0,43,0,0
6,1,6,False,01:30,44044,0,0,0,0,0,444,0,0,383,0,0,0,0,0,0,0,0,106,0,0,23,0,0
7,1,6,False,01:45,44044,0,0,0,0,0,0,0,0,392,0,0,503,0,0,0,0,0,47,0,0,14,0,0
8,1,6,False,02:00,43973,0,0,0,0,0,35,0,0,397,0,0,198,0,0,196,0,0,192,0,0,9,0,0
9,1,6,False,02:15,44009,0,0,196,0,0,175,0,0,403,0,0,84,0,0,78,0,0,52,0,0,3,0,0
10,1,6,False,02:30,44062,0,0,266,0,0,204,0,0,406,0,0,31,0,0,8,0,0,23,0,0,0,0,0
11,1,6,False,02:45,44078,0,0,271,0,0,225,0,0,406,0,0,15,0,0,3,0,0,2,0,0,0,0,0
12,1,6,False,03:00,44086,0,0,274,0,0,225,0,0,406,0,0,7,0,0,0,0,0,2,0,0,0,0,0
13,1,6,False,03:15,44093,0,0,274,0,0,226,0,0,406,0,0,0,0,0,0,0,0,1,0,0,0,0,0
