,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0
3,1,6,False,00:45,44682,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,146,0,0
4,1,6,False,01:00,44536,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,146,0,0,65,0,0
5,1,6,False,01:15,44536,0,0,0,0,0,82,0,0,281,0,0,0,0,0,0,0,0,64,0,0,37,0,0
6,1,6,False,01:30,44536,0,0,0,0,0,131,0,0,295,0,0,0,0,0,0,0,0,15,0,0,23,0,0
7,1,6,False,01:45,44536,0,0,0,0,0,0,0,0,308,0,0,137,0,0,0,0,0,9,0,0,10,0,0
8,1,6,False,02:00,43271,0,0,0,0,0,6,0,0,316,0,0,19,0,0,425,0,0,961,0,0,2,0,0
9,1,6,False,02:15,42963,0,0,371,0,0,573,0,0,317,0,0,9,0,0,372,0,0,394,0,0,1,0,0
10,1,6,False,02:30,42969,0,0,695,0,0,792,0,0,317,0,0,3,0,0,48,0,0,175,0,0,1,0,0
11,1,6,False,02:45,42971,0,0,739,0,0,893,0,0,317,0,0,1,0,0,4,0,0,74,0,0,1,0,0
12,1,6,False,03:00,42972,0,0,739,0,0,928,0,0,318,0,0,0,0,0,4,0,0,39,0,0,0,0,0
13,1,6,False,03:15,42972,0,0,743,0,0,951,0,0,318,0,0,0,0,0,0,0,0,16,0,0,0,0,0
