,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,6,False,00:45,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,6,False,01:00,44536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0
5,1,6,False,01:15,44536,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0
6,1,6,False,01:30,44536,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0
7,1,6,False,01:45,44536,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,45,0,0,0,0,0
8,1,6,False,02:00,43890,0,0,0,0,0,25,0,0,0,0,0,175,0,0,223,0,0,687,0,0,0,0,0
9,1,6,False,02:15,43839,0,0,223,0,0,412,0,0,0,0,0,69,0,0,157,0,0,300,0,0,0,0,0
10,1,6,False,02:30,43889,0,0,352,0,0,582,0,0,0,0,0,19,0,0,28,0,0,130,0,0,0,0,0
11,1,6,False,02:45,43901,0,0,372,0,0,644,0,0,0,0,0,7,0,0,8,0,0,68,0,0,0,0,0
12,1,6,False,03:00,43906,0,0,380,0,0,677,0,0,0,0,0,2,0,0,0,0,0,35,0,0,0,0,0
13,1,6,False,03:15,43906,0,0,380,0,0,693,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0
