,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0
3,1,6,False,00:45,44905,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,47,0,0
4,1,6,False,01:00,44518,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,387,0,0,20,0,0
5,1,6,False,01:15,44518,0,0,0,0,0,216,0,0,85,0,0,0,0,0,0,0,0,171,0,0,10,0,0
6,1,6,False,01:30,44518,0,0,0,0,0,290,0,0,91,0,0,0,0,0,0,0,0,97,0,0,4,0,0
7,1,6,False,01:45,44518,0,0,0,0,0,0,0,0,93,0,0,345,0,0,0,0,0,42,0,0,2,0,0
8,1,6,False,02:00,44555,0,0,0,0,0,26,0,0,93,0,0,138,0,0,0,0,0,186,0,0,2,0,0
9,1,6,False,02:15,44448,0,0,0,0,0,113,0,0,95,0,0,62,0,0,183,0,0,99,0,0,0,0,0
10,1,6,False,02:30,44483,0,0,157,0,0,161,0,0,95,0,0,27,0,0,26,0,0,51,0,0,0,0,0
11,1,6,False,02:45,44499,0,0,180,0,0,196,0,0,95,0,0,11,0,0,3,0,0,16,0,0,0,0,0
12,1,6,False,03:00,44504,0,0,182,0,0,202,0,0,95,0,0,6,0,0,1,0,0,10,0,0,0,0,0
13,1,6,False,03:15,44507,0,0,183,0,0,208,0,0,95,0,0,3,0,0,0,0,0,4,0,0,0,0,0
