,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0
3,1,6,False,00:45,44763,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,111,0,0
4,1,6,False,01:00,44592,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,171,0,0,61,0,0
5,1,6,False,01:15,44592,0,0,0,0,0,87,0,0,207,0,0,0,0,0,0,0,0,84,0,0,30,0,0
6,1,6,False,01:30,44592,0,0,0,0,0,130,0,0,237,0,0,0,0,0,0,0,0,41,0,0,0,0,0
7,1,6,False,01:45,44592,0,0,0,0,0,0,0,0,237,0,0,170,0,0,0,0,0,1,0,0,0,0,0
8,1,6,False,02:00,44408,0,0,0,0,0,0,0,0,237,0,0,76,0,0,163,0,0,116,0,0,0,0,0
9,1,6,False,02:15,44183,0,0,133,0,0,84,0,0,237,0,0,29,0,0,302,0,0,32,0,0,0,0,0
10,1,6,False,02:30,44195,0,0,375,0,0,98,0,0,237,0,0,17,0,0,60,0,0,18,0,0,0,0,0
11,1,6,False,02:45,44203,0,0,427,0,0,106,0,0,237,0,0,9,0,0,8,0,0,10,0,0,0,0,0
12,1,6,False,03:00,44212,0,0,432,0,0,110,0,0,237,0,0,0,0,0,3,0,0,6,0,0,0,0,0
13,1,6,False,03:15,44212,0,0,435,0,0,114,0,0,237,0,0,0,0,0,0,0,0,2,0,0,0,0,0
