,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,6,False,00:45,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,6,False,01:00,44238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0
5,1,6,False,01:15,44238,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0
6,1,6,False,01:30,44238,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0
7,1,6,False,01:45,44238,0,0,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0,57,0,0,0,0,0
8,1,6,False,02:00,44071,0,0,0,0,0,47,0,0,0,0,0,279,0,0,429,0,0,174,0,0,0,0,0
9,1,6,False,02:15,44215,0,0,382,0,0,148,0,0,0,0,0,121,0,0,61,0,0,73,0,0,0,0,0
10,1,6,False,02:30,44288,0,0,443,0,0,207,0,0,0,0,0,48,0,0,0,0,0,14,0,0,0,0,0
11,1,6,False,02:45,44316,0,0,443,0,0,217,0,0,0,0,0,20,0,0,0,0,0,4,0,0,0,0,0
12,1,6,False,03:00,44329,0,0,443,0,0,220,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0
13,1,6,False,03:15,44329,0,0,443,0,0,220,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0
