,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0
3,1,6,False,00:45,44943,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,27,0,0
4,1,6,False,01:00,44761,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,182,0,0,16,0,0
5,1,6,False,01:15,44761,0,0,0,0,0,97,0,0,46,0,0,0,0,0,0,0,0,85,0,0,11,0,0
6,1,6,False,01:30,44761,0,0,0,0,0,142,0,0,49,0,0,0,0,0,0,0,0,40,0,0,8,0,0
7,1,6,False,01:45,44761,0,0,0,0,0,0,0,0,54,0,0,168,0,0,0,0,0,14,0,0,3,0,0
8,1,6,False,02:00,44428,0,0,0,0,0,6,0,0,56,0,0,72,0,0,267,0,0,170,0,0,1,0,0
9,1,6,False,02:15,44465,0,0,211,0,0,94,0,0,56,0,0,35,0,0,56,0,0,82,0,0,1,0,0
10,1,6,False,02:30,44487,0,0,262,0,0,134,0,0,57,0,0,13,0,0,5,0,0,42,0,0,0,0,0
11,1,6,False,02:45,44493,0,0,267,0,0,159,0,0,57,0,0,7,0,0,0,0,0,17,0,0,0,0,0
12,1,6,False,03:00,44499,0,0,267,0,0,166,0,0,57,0,0,1,0,0,0,0,0,10,0,0,0,0,0
13,1,6,False,03:15,44500,0,0,267,0,0,170,0,0,57,0,0,0,0,0,0,0,0,6,0,0,0,0,0
